BRANCH_NAME,CUSTOMER_CLASS,year,month,Amount,Accounts,BRANCH_NAME_En,CBU
أبها الفرع الرئيسي,COM,2022,1,447581.87,169,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,2,325483.33,156,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,3,486858.90,201,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,4,546105.31,175,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,5,489295.83,201,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,6,334583.47,195,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,7,728859.89,217,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,8,544298.78,241,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,9,416134.53,194,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,10,752021.53,231,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,11,333830.66,214,Abhaa Main Branch,AS
أبها الفرع الرئيسي,COM,2022,12,691189.49,203,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,1,3844312.26,391,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,2,4149.99,1,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,3,49013.02,34,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,5,316295.15,213,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,6,1374521.26,638,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,7,5635139.85,215,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,8,2418718.36,2860,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,9,389561.26,149,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,10,13596651.82,336,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,11,5930007.28,382,Abhaa Main Branch,AS
أبها الفرع الرئيسي,GOVT,2022,12,4464812.34,195,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,1,2653113.73,13817,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,2,1953774.96,13462,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,3,2785873.59,15338,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,4,2482839.87,14605,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,5,2124813.73,14164,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,6,3801558.81,15615,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,7,2712485.77,15922,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,8,3679107.39,16566,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,9,3056626.35,16671,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,10,2857354.45,16765,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,11,2958623.09,16375,Abhaa Main Branch,AS
أبها الفرع الرئيسي,RES,2022,12,2669578.06,17252,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,1,13719049.70,43,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,2,5490896.09,35,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,3,10643569.43,43,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,4,8060410.54,43,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,5,8003196.83,38,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,6,11781863.90,41,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,7,8171894.90,25,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,8,10655558.58,41,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,10,22128153.36,49,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2022,11,9134060.17,46,Abhaa Main Branch,AS
أبو عريش,COM,2022,1,50344.81,57,Abu Arish,JZBU
أبو عريش,COM,2022,2,29813.49,53,Abu Arish,JZBU
أبو عريش,COM,2022,3,23663.59,54,Abu Arish,JZBU
أبو عريش,COM,2022,4,20470.91,57,Abu Arish,JZBU
أبو عريش,COM,2022,5,21183.94,55,Abu Arish,JZBU
أبو عريش,COM,2022,6,14238.42,56,Abu Arish,JZBU
أبو عريش,COM,2022,7,50548.72,72,Abu Arish,JZBU
أبو عريش,COM,2022,8,32312.47,62,Abu Arish,JZBU
أبو عريش,COM,2022,9,36222.16,62,Abu Arish,JZBU
أبو عريش,COM,2022,10,18373.66,66,Abu Arish,JZBU
أبو عريش,COM,2022,11,17680.39,63,Abu Arish,JZBU
أبو عريش,COM,2022,12,34776.68,58,Abu Arish,JZBU
أبو عريش,GOVT,2022,1,583.67,2,Abu Arish,JZBU
أبو عريش,GOVT,2022,2,18.19,1,Abu Arish,JZBU
أبو عريش,GOVT,2022,3,23992.98,3,Abu Arish,JZBU
أبو عريش,GOVT,2022,4,146402.22,11,Abu Arish,JZBU
أبو عريش,GOVT,2022,5,72759.89,28,Abu Arish,JZBU
أبو عريش,GOVT,2022,6,108826.05,12,Abu Arish,JZBU
أبو عريش,GOVT,2022,7,519383.05,70,Abu Arish,JZBU
أبو عريش,GOVT,2022,8,2510677.67,2957,Abu Arish,JZBU
أبو عريش,GOVT,2022,9,13875.34,2,Abu Arish,JZBU
أبو عريش,GOVT,2022,10,768303.68,14,Abu Arish,JZBU
أبو عريش,GOVT,2022,12,1861783.43,22,Abu Arish,JZBU
أبو عريش,RES,2022,1,736372.51,3621,Abu Arish,JZBU
أبو عريش,RES,2022,2,467591.05,3476,Abu Arish,JZBU
أبو عريش,RES,2022,3,483769.41,3742,Abu Arish,JZBU
أبو عريش,RES,2022,4,592166.41,3925,Abu Arish,JZBU
أبو عريش,RES,2022,5,508423.85,3740,Abu Arish,JZBU
أبو عريش,RES,2022,6,608397.25,4096,Abu Arish,JZBU
أبو عريش,RES,2022,7,641536.59,4240,Abu Arish,JZBU
أبو عريش,RES,2022,8,659108.92,4364,Abu Arish,JZBU
أبو عريش,RES,2022,9,573543.42,4590,Abu Arish,JZBU
أبو عريش,RES,2022,10,574279.42,4613,Abu Arish,JZBU
أبو عريش,RES,2022,11,545628.96,4284,Abu Arish,JZBU
أبو عريش,RES,2022,12,552879.36,4613,Abu Arish,JZBU
أبو عريش,TANKER,2022,2,159990.72,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,3,24792.18,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,4,53637.01,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,5,51231.26,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,6,54198.09,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,8,109187.32,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,9,43953.45,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,10,64975.54,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,11,53092.08,1,Abu Arish,JZBU
أبو عريش,TANKER,2022,12,47901.15,1,Abu Arish,JZBU
أحد رفيدة,COM,2022,1,19658.98,62,Ahad Rafidah,AS
أحد رفيدة,COM,2022,2,46024.85,65,Ahad Rafidah,AS
أحد رفيدة,COM,2022,3,15728.66,62,Ahad Rafidah,AS
أحد رفيدة,COM,2022,4,63564.80,63,Ahad Rafidah,AS
أحد رفيدة,COM,2022,5,15839.27,58,Ahad Rafidah,AS
أحد رفيدة,COM,2022,6,34165.53,61,Ahad Rafidah,AS
أحد رفيدة,COM,2022,7,34063.91,61,Ahad Rafidah,AS
أحد رفيدة,COM,2022,8,47854.26,67,Ahad Rafidah,AS
أحد رفيدة,COM,2022,9,35541.44,63,Ahad Rafidah,AS
أحد رفيدة,COM,2022,10,33567.05,71,Ahad Rafidah,AS
أحد رفيدة,COM,2022,11,23855.92,56,Ahad Rafidah,AS
أحد رفيدة,COM,2022,12,19883.52,59,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,1,74630.52,65,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,4,23000.00,1,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,5,29034.54,24,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,6,84309.82,108,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,7,29650.86,48,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,8,160792.77,476,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,9,36301.22,8,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,10,240327.62,67,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,11,169712.65,109,Ahad Rafidah,AS
أحد رفيدة,GOVT,2022,12,23010.59,9,Ahad Rafidah,AS
أحد رفيدة,RES,2022,1,529595.34,2618,Ahad Rafidah,AS
أحد رفيدة,RES,2022,2,377971.46,2635,Ahad Rafidah,AS
أحد رفيدة,RES,2022,3,405227.63,2874,Ahad Rafidah,AS
أحد رفيدة,RES,2022,4,426448.80,2791,Ahad Rafidah,AS
أحد رفيدة,RES,2022,5,297721.30,2642,Ahad Rafidah,AS
أحد رفيدة,RES,2022,6,352154.61,2910,Ahad Rafidah,AS
أحد رفيدة,RES,2022,7,461976.20,2906,Ahad Rafidah,AS
أحد رفيدة,RES,2022,8,597078.61,3045,Ahad Rafidah,AS
أحد رفيدة,RES,2022,9,666752.01,3113,Ahad Rafidah,AS
أحد رفيدة,RES,2022,10,409433.94,3195,Ahad Rafidah,AS
أحد رفيدة,RES,2022,11,567581.54,3089,Ahad Rafidah,AS
أحد رفيدة,RES,2022,12,509158.92,3261,Ahad Rafidah,AS
الباحة الفرع الرئيسي,COM,2022,1,21838.50,35,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,2,13498.91,30,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,3,33642.85,45,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,4,10153.98,33,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,5,16650.60,30,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,6,74676.05,43,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,7,34633.27,42,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,8,57582.05,45,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,9,27149.68,45,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,10,42690.22,45,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,11,44809.21,48,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2022,12,86707.77,41,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,1,34.07,2,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,2,57518.28,4,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,3,43.87,2,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,4,98.69,2,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,5,6364.98,3,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,6,1525888.66,72,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,7,121.41,3,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,8,1437696.87,2811,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,9,24351.05,4,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,10,61838.48,290,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,11,393169.35,655,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2022,12,2515867.66,693,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,1,474218.15,4699,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,2,464467.88,4651,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,3,405614.21,5226,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,4,375029.14,4976,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,5,455028.13,5021,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,6,600551.30,5506,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,7,659728.06,5685,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,8,743989.89,5802,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,9,680558.07,5975,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,10,540886.06,6149,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,11,459003.40,5836,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2022,12,437698.01,6139,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,1,275758.50,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,2,248609.30,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,3,224160.30,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,4,234521.30,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,5,268035.10,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,6,256042.90,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,7,344924.10,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,8,386516.80,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,9,443017.00,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,10,349590.80,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,11,307657.20,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2022,12,338536.90,7,Bahaa Main Branch,BA
البرك,COM,2022,1,9842.04,13,Al Barak,AS
البرك,COM,2022,2,5288.84,10,Al Barak,AS
البرك,COM,2022,3,5042.04,12,Al Barak,AS
البرك,COM,2022,4,2722.10,13,Al Barak,AS
البرك,COM,2022,5,4693.28,10,Al Barak,AS
البرك,COM,2022,6,6298.11,12,Al Barak,AS
البرك,COM,2022,7,2651.45,10,Al Barak,AS
البرك,COM,2022,8,6450.70,12,Al Barak,AS
البرك,COM,2022,9,7582.94,14,Al Barak,AS
البرك,COM,2022,10,3262.95,10,Al Barak,AS
البرك,COM,2022,11,3575.94,12,Al Barak,AS
البرك,COM,2022,12,7621.09,15,Al Barak,AS
البرك,GOVT,2022,1,118139.32,43,Al Barak,AS
البرك,GOVT,2022,3,2544.15,12,Al Barak,AS
البرك,GOVT,2022,5,4386.31,19,Al Barak,AS
البرك,GOVT,2022,6,7327.04,14,Al Barak,AS
البرك,GOVT,2022,7,34545.03,35,Al Barak,AS
البرك,GOVT,2022,8,153151.44,282,Al Barak,AS
البرك,GOVT,2022,9,32238.22,42,Al Barak,AS
البرك,GOVT,2022,10,348187.94,45,Al Barak,AS
البرك,GOVT,2022,11,129086.29,46,Al Barak,AS
البرك,GOVT,2022,12,1212.47,3,Al Barak,AS
البرك,RES,2022,1,66091.62,351,Al Barak,AS
البرك,RES,2022,2,35228.19,344,Al Barak,AS
البرك,RES,2022,3,38818.98,394,Al Barak,AS
البرك,RES,2022,4,29852.73,344,Al Barak,AS
البرك,RES,2022,5,28140.03,325,Al Barak,AS
البرك,RES,2022,6,32108.77,347,Al Barak,AS
البرك,RES,2022,7,37818.97,377,Al Barak,AS
البرك,RES,2022,8,46730.76,378,Al Barak,AS
البرك,RES,2022,9,45281.58,390,Al Barak,AS
البرك,RES,2022,10,40879.98,369,Al Barak,AS
البرك,RES,2022,11,56104.05,311,Al Barak,AS
البرك,RES,2022,12,40963.45,387,Al Barak,AS
الحجره,COM,2022,1,8365.89,3,Al Hajra,BA
الحجره,COM,2022,6,718.12,1,Al Hajra,BA
الحجره,COM,2022,7,34.72,1,Al Hajra,BA
الحجره,COM,2022,9,128.14,1,Al Hajra,BA
الحجره,COM,2022,10,1465.34,1,Al Hajra,BA
الحجره,COM,2022,11,1249.18,1,Al Hajra,BA
الحجره,GOVT,2022,4,35.18,1,Al Hajra,BA
الحجره,GOVT,2022,6,81635.83,19,Al Hajra,BA
الحجره,GOVT,2022,8,48810.20,81,Al Hajra,BA
الحجره,GOVT,2022,10,9165.62,52,Al Hajra,BA
الحجره,GOVT,2022,11,30127.20,83,Al Hajra,BA
الحجره,GOVT,2022,12,28207.96,67,Al Hajra,BA
الحجره,RES,2022,1,30769.31,140,Al Hajra,BA
الحجره,RES,2022,2,23274.04,129,Al Hajra,BA
الحجره,RES,2022,3,48666.78,148,Al Hajra,BA
الحجره,RES,2022,4,19926.86,137,Al Hajra,BA
الحجره,RES,2022,5,23976.47,131,Al Hajra,BA
الحجره,RES,2022,6,32424.35,153,Al Hajra,BA
الحجره,RES,2022,7,27266.07,154,Al Hajra,BA
الحجره,RES,2022,8,21155.57,158,Al Hajra,BA
الحجره,RES,2022,9,27923.11,187,Al Hajra,BA
الحجره,RES,2022,10,29808.41,169,Al Hajra,BA
الحجره,RES,2022,11,21670.76,167,Al Hajra,BA
الحجره,RES,2022,12,26553.79,180,Al Hajra,BA
الدرب,COM,2022,1,14803.55,28,Ad Darb,JZBU
الدرب,COM,2022,2,9459.87,24,Ad Darb,JZBU
الدرب,COM,2022,3,7236.51,25,Ad Darb,JZBU
الدرب,COM,2022,4,24659.02,28,Ad Darb,JZBU
الدرب,COM,2022,5,5819.61,19,Ad Darb,JZBU
الدرب,COM,2022,6,4151.65,28,Ad Darb,JZBU
الدرب,COM,2022,7,6026.24,31,Ad Darb,JZBU
الدرب,COM,2022,8,9699.73,26,Ad Darb,JZBU
الدرب,COM,2022,9,15664.99,33,Ad Darb,JZBU
الدرب,COM,2022,10,6328.63,24,Ad Darb,JZBU
الدرب,COM,2022,11,7179.07,30,Ad Darb,JZBU
الدرب,COM,2022,12,5426.95,32,Ad Darb,JZBU
الدرب,GOVT,2022,3,555467.04,29,Ad Darb,JZBU
الدرب,GOVT,2022,4,208244.38,40,Ad Darb,JZBU
الدرب,GOVT,2022,5,307977.61,77,Ad Darb,JZBU
الدرب,GOVT,2022,8,3370101.99,3453,Ad Darb,JZBU
الدرب,GOVT,2022,10,134836.97,15,Ad Darb,JZBU
الدرب,GOVT,2022,11,98457.35,53,Ad Darb,JZBU
الدرب,GOVT,2022,12,229437.36,16,Ad Darb,JZBU
الدرب,RES,2022,1,700876.68,3785,Ad Darb,JZBU
الدرب,RES,2022,2,472849.14,3580,Ad Darb,JZBU
الدرب,RES,2022,3,569518.28,4040,Ad Darb,JZBU
الدرب,RES,2022,4,433336.02,3830,Ad Darb,JZBU
الدرب,RES,2022,5,391161.37,3595,Ad Darb,JZBU
الدرب,RES,2022,6,558396.39,4183,Ad Darb,JZBU
الدرب,RES,2022,7,470290.66,4219,Ad Darb,JZBU
الدرب,RES,2022,8,395579.88,3713,Ad Darb,JZBU
الدرب,RES,2022,9,425904.05,4316,Ad Darb,JZBU
الدرب,RES,2022,10,487792.16,4444,Ad Darb,JZBU
الدرب,RES,2022,11,441875.38,4401,Ad Darb,JZBU
الدرب,RES,2022,12,446035.65,4666,Ad Darb,JZBU
الدرب,TANKER,2022,2,825209.96,2,Ad Darb,JZBU
الدرب,TANKER,2022,3,382866.06,2,Ad Darb,JZBU
الدرب,TANKER,2022,4,319396.14,2,Ad Darb,JZBU
الدرب,TANKER,2022,5,329257.31,2,Ad Darb,JZBU
الدرب,TANKER,2022,6,317680.62,2,Ad Darb,JZBU
الدرب,TANKER,2022,8,642352.47,2,Ad Darb,JZBU
الدرب,TANKER,2022,9,294983.39,2,Ad Darb,JZBU
الدرب,TANKER,2022,10,308784.17,2,Ad Darb,JZBU
الدرب,TANKER,2022,11,309349.28,2,Ad Darb,JZBU
الدرب,TANKER,2022,12,331977.91,2,Ad Darb,JZBU
العارضة,COM,2022,6,1144.10,2,AL Aridhah,JZBU
العارضة,COM,2022,9,73.66,1,AL Aridhah,JZBU
العارضة,COM,2022,11,738.10,1,AL Aridhah,JZBU
العارضة,COM,2022,12,231.93,1,AL Aridhah,JZBU
العارضة,GOVT,2022,4,5747.03,4,AL Aridhah,JZBU
العارضة,GOVT,2022,5,9870.29,5,AL Aridhah,JZBU
العارضة,GOVT,2022,7,135505.06,9,AL Aridhah,JZBU
العارضة,GOVT,2022,8,223447.88,224,AL Aridhah,JZBU
العارضة,GOVT,2022,10,3243.18,1,AL Aridhah,JZBU
العارضة,GOVT,2022,12,6683.55,1,AL Aridhah,JZBU
العارضة,RES,2022,1,188264.84,1221,AL Aridhah,JZBU
العارضة,RES,2022,2,242153.32,1173,AL Aridhah,JZBU
العارضة,RES,2022,3,250537.58,1394,AL Aridhah,JZBU
العارضة,RES,2022,4,208397.68,1314,AL Aridhah,JZBU
العارضة,RES,2022,5,179173.04,1286,AL Aridhah,JZBU
العارضة,RES,2022,6,209286.10,1528,AL Aridhah,JZBU
العارضة,RES,2022,7,157026.30,1463,AL Aridhah,JZBU
العارضة,RES,2022,8,160749.50,1513,AL Aridhah,JZBU
العارضة,RES,2022,9,122690.44,1612,AL Aridhah,JZBU
العارضة,RES,2022,10,174620.03,1699,AL Aridhah,JZBU
العارضة,RES,2022,11,151851.62,1672,AL Aridhah,JZBU
العارضة,RES,2022,12,138769.91,1732,AL Aridhah,JZBU
العقيق,COM,2022,1,1107.36,1,Al Aqiq,BA
العقيق,COM,2022,2,1286.44,1,Al Aqiq,BA
العقيق,COM,2022,3,2155.97,2,Al Aqiq,BA
العقيق,COM,2022,4,543.03,1,Al Aqiq,BA
العقيق,COM,2022,5,2842.66,2,Al Aqiq,BA
العقيق,COM,2022,6,12169.56,4,Al Aqiq,BA
العقيق,COM,2022,7,2001.02,2,Al Aqiq,BA
العقيق,COM,2022,8,2212.13,2,Al Aqiq,BA
العقيق,COM,2022,9,2491.39,4,Al Aqiq,BA
العقيق,COM,2022,10,3573.48,4,Al Aqiq,BA
العقيق,COM,2022,11,2692.49,3,Al Aqiq,BA
العقيق,COM,2022,12,1943.37,3,Al Aqiq,BA
العقيق,GOVT,2022,6,192951.07,6,Al Aqiq,BA
العقيق,GOVT,2022,8,919059.96,1426,Al Aqiq,BA
العقيق,GOVT,2022,9,51750.00,4,Al Aqiq,BA
العقيق,GOVT,2022,10,126441.55,122,Al Aqiq,BA
العقيق,GOVT,2022,11,262481.01,258,Al Aqiq,BA
العقيق,GOVT,2022,12,213761.37,251,Al Aqiq,BA
العقيق,RES,2022,1,166275.94,1439,Al Aqiq,BA
العقيق,RES,2022,2,274977.95,1408,Al Aqiq,BA
العقيق,RES,2022,3,179166.28,1656,Al Aqiq,BA
العقيق,RES,2022,4,162027.48,1467,Al Aqiq,BA
العقيق,RES,2022,5,244135.95,1516,Al Aqiq,BA
العقيق,RES,2022,6,298526.07,1738,Al Aqiq,BA
العقيق,RES,2022,7,326149.21,1719,Al Aqiq,BA
العقيق,RES,2022,8,249209.10,1784,Al Aqiq,BA
العقيق,RES,2022,9,281082.25,1892,Al Aqiq,BA
العقيق,RES,2022,10,309522.84,1872,Al Aqiq,BA
العقيق,RES,2022,11,212997.16,1864,Al Aqiq,BA
العقيق,RES,2022,12,195286.69,1876,Al Aqiq,BA
العقيق,TANKER,2022,1,7935.00,1,Al Aqiq,BA
العقيق,TANKER,2022,2,8565.20,1,Al Aqiq,BA
العقيق,TANKER,2022,3,12328.00,1,Al Aqiq,BA
العقيق,TANKER,2022,4,10902.00,1,Al Aqiq,BA
العقيق,TANKER,2022,5,14237.00,1,Al Aqiq,BA
العقيق,TANKER,2022,6,12857.00,1,Al Aqiq,BA
العقيق,TANKER,2022,7,10764.00,1,Al Aqiq,BA
العقيق,TANKER,2022,8,14559.00,1,Al Aqiq,BA
العقيق,TANKER,2022,9,16399.00,1,Al Aqiq,BA
العقيق,TANKER,2022,10,14283.00,1,Al Aqiq,BA
العقيق,TANKER,2022,11,11368.90,1,Al Aqiq,BA
العقيق,TANKER,2022,12,17001.60,1,Al Aqiq,BA
العيدابي,COM,2022,1,6140.08,7,Al Edabi,JZBU
العيدابي,COM,2022,2,4673.33,6,Al Edabi,JZBU
العيدابي,COM,2022,3,5286.45,5,Al Edabi,JZBU
العيدابي,COM,2022,4,3749.73,6,Al Edabi,JZBU
العيدابي,COM,2022,5,13843.36,10,Al Edabi,JZBU
العيدابي,COM,2022,6,10687.27,12,Al Edabi,JZBU
العيدابي,COM,2022,7,30820.98,11,Al Edabi,JZBU
العيدابي,COM,2022,8,6450.18,10,Al Edabi,JZBU
العيدابي,COM,2022,9,2491.61,8,Al Edabi,JZBU
العيدابي,COM,2022,10,4607.73,9,Al Edabi,JZBU
العيدابي,COM,2022,11,16620.13,9,Al Edabi,JZBU
العيدابي,COM,2022,12,22515.85,8,Al Edabi,JZBU
العيدابي,GOVT,2022,3,32534.62,1,Al Edabi,JZBU
العيدابي,GOVT,2022,5,50640.34,13,Al Edabi,JZBU
العيدابي,GOVT,2022,6,2506.62,1,Al Edabi,JZBU
العيدابي,GOVT,2022,8,145415.16,218,Al Edabi,JZBU
العيدابي,GOVT,2022,10,36630.43,4,Al Edabi,JZBU
العيدابي,GOVT,2022,11,33952.51,17,Al Edabi,JZBU
العيدابي,GOVT,2022,12,53867.30,5,Al Edabi,JZBU
العيدابي,RES,2022,1,177148.26,753,Al Edabi,JZBU
العيدابي,RES,2022,2,178346.99,760,Al Edabi,JZBU
العيدابي,RES,2022,3,189485.70,968,Al Edabi,JZBU
العيدابي,RES,2022,4,186813.73,906,Al Edabi,JZBU
العيدابي,RES,2022,5,184422.82,856,Al Edabi,JZBU
العيدابي,RES,2022,6,159747.97,1022,Al Edabi,JZBU
العيدابي,RES,2022,7,190226.01,1033,Al Edabi,JZBU
العيدابي,RES,2022,8,165663.81,939,Al Edabi,JZBU
العيدابي,RES,2022,9,162529.90,1156,Al Edabi,JZBU
العيدابي,RES,2022,10,171873.61,1170,Al Edabi,JZBU
العيدابي,RES,2022,11,141450.83,1210,Al Edabi,JZBU
العيدابي,RES,2022,12,183454.81,1338,Al Edabi,JZBU
العيدابي,TANKER,2022,3,127161.86,2,Al Edabi,JZBU
العيدابي,TANKER,2022,4,204670.73,2,Al Edabi,JZBU
العيدابي,TANKER,2022,5,198870.29,2,Al Edabi,JZBU
العيدابي,TANKER,2022,6,97848.80,1,Al Edabi,JZBU
العيدابي,TANKER,2022,8,354558.07,3,Al Edabi,JZBU
العيدابي,TANKER,2022,9,116586.23,2,Al Edabi,JZBU
العيدابي,TANKER,2022,10,124227.32,3,Al Edabi,JZBU
العيدابي,TANKER,2022,11,139138.15,3,Al Edabi,JZBU
العيدابي,TANKER,2022,12,195725.85,3,Al Edabi,JZBU
القرى,COM,2022,1,2805.20,22,Al Qara,BA
القرى,COM,2022,2,10240.46,21,Al Qara,BA
القرى,COM,2022,3,59074.80,29,Al Qara,BA
القرى,COM,2022,4,2864.42,14,Al Qara,BA
القرى,COM,2022,5,3233.75,24,Al Qara,BA
القرى,COM,2022,6,4797.29,23,Al Qara,BA
القرى,COM,2022,7,3595.16,26,Al Qara,BA
القرى,COM,2022,8,22600.27,29,Al Qara,BA
القرى,COM,2022,9,21557.89,30,Al Qara,BA
القرى,COM,2022,10,2288.56,25,Al Qara,BA
القرى,COM,2022,11,11566.85,26,Al Qara,BA
القرى,COM,2022,12,8687.73,30,Al Qara,BA
القرى,GOVT,2022,6,55236.88,11,Al Qara,BA
